,rownames,ENTREZID,SYMBOL,TXCHROM
12766,26427,12766,Cxcr3,chrX
212753,26428,212753,NA,NA
382231,26429,382231,8030474K03Rik,chrX
100042480,26430,100042480,Nhsl2,chrX
331474,26431,331474,Rtl5,chrX
69713,26432,69713,Pin4,chrX
236930,26433,236930,Ercc6l,chrX
100503934,26434,100503934,NA,NA
20102,26435,20102,Rps4x,chrX
12705,26436,12705,Cited1,chrX
434825,26437,434825,Gm14858,chrX
70315,26438,70315,Hdac8,chrX
18679,26439,18679,Phka1,chrX
668339,26440,668339,Gm9112,chrX
632708,26441,632708,Dmrtc1b,chrX
100504003,26442,100504003,Gm14839,NA
668349,26443,668349,NA,NA
382233,26444,382233,Gm5166,chrX
71083,26445,71083,Dmrtc1c1,chrX
668357,26446,668357,Dmrtc1c2,chrX
73300,26447,73300,1700031F05Rik,chrX
70887,26448,70887,Dmrtc1a,chrX
75443,26449,75443,1700011M02Rik,chrX
69388,26450,69388,1700018G05Rik,chrX
331480,26451,331480,Gm5126,NA
668382,26452,668382,Pabpc1l2b,NA
17954,26453,17954,Nap1l2,chrX
668217,26454,668217,Gm9050,NA
75106,26455,75106,4930519F16Rik,chrX
12592,26456,12592,Cdx4,chrX
12212,26457,12212,Chic1,chrX
22127,26458,22127,Tsx,chrX
22097,26459,22097,Tsix,chrX
213742,26460,213742,Xist,chrX
70252,26461,70252,Jpx,chrX
676246,26462,676246,Gm9670,NA
668415,26463,668415,Gm53177,NA
78878,26464,78878,Ftx,chrX
100124494,26465,100124494,Mir421,chrX
751546,26466,751546,Mir374b,chrX
100526513,26467,100526513,Mir374c,chrX
75064,26468,75064,Zcchc13,chrX
20502,26469,20502,Slc16a2,chrX
621381,26470,621381,Gm6222,NA
19820,26471,19820,Rlim,chrX
245555,26472,245555,Nexmif,chrX
751535,26473,751535,Mir672,chrX
11306,26474,11306,Abcb7,chrX
621542,26475,621542,NA,NA
331487,26476,331487,Uprt,chrX
108672,26477,108672,Zdhhc15,chrX
76643,26478,76643,1700121L16Rik,chrX
272790,26479,272790,Magee2,chrX
71445,26480,71445,5530601H04Rik,chrX
100503212,26481,100503212,LOC100503212,NA
67683,26482,67683,Pbdc1,chrX
107528,26483,107528,Magee1,chrX
279610,26484,279610,E530001F21Rik,chrX
723861,26485,723861,Mir384,chrX
100043213,26486,100043213,5330434G04Rik,chrX
723929,26487,723929,Mir325,chrX
245566,26488,245566,Cypt2,chrX
80903,26489,80903,Fgf16,chrX
22589,26490,22589,Atrx,chrX
67075,26491,67075,Magt1,chrX
66142,26492,66142,Cox7b,chrX
11977,26493,11977,Atp7a,chrX
279572,26494,279572,Tlr13,chrX
18655,26495,18655,Pgk1,chrX
407786,26496,407786,Taf9b,chrX
331491,26497,331491,Fnd3c2,chrX
333564,26498,333564,Fndc3c1,chrX
58861,26499,58861,Cysltr1,chrX
331493,26500,331493,Gm5127,chrX
213436,26501,213436,Rtl3,chrX
78134,26502,78134,Lpar4,chrX
78826,26503,78826,P2ry10,chrX
213438,26504,213438,P2ry10b,chrX
213439,26505,213439,Gpr174,chrX
16431,26506,16431,Itm2a,chrX
71011,26507,71011,4933401B06Rik,chrX
245572,26508,245572,Tbx22,chrX
67028,26509,67028,Chmp1b2,chrX
213449,26510,213449,Tent5d,chrX
213450,26511,213450,Wmp,chrX
213454,26512,213454,Gm378,NA
382236,26513,382236,Brwd3,chrX
69964,26514,69964,2810403D21Rik,chrX
70550,26515,70550,5730416F02Rik,chrX
50887,26516,50887,Hmgn5,chrX
56726,26517,56726,Sh3bgrl,chrX
622976,26518,622976,Gm6377,chrX
634340,26519,634340,Gm7134,chrX
18994,26520,18994,Pou3f4,chrX
67407,26521,67407,Cylc1,chrX
67071,26522,67071,Rps6ka6,chrX
664791,26523,664791,Gm7340,NA
245596,26524,245596,Hdx,chrX
246155,26525,246155,L1Md-Gf21,NA
83556,26526,83556,Tex16,chrX
71030,26527,71030,NA,chrX
68117,26528,68117,Apool,chrX
73809,26529,73809,Satl1,chrX
67715,26530,67715,2010106E10Rik,chrX
245595,26531,245595,Zfp711,chrX
69693,26532,69693,Pof1b,chrX
12662,26533,12662,Chm,chrX
723850,26534,723850,Mir361,chrX
93837,26535,93837,Dach2,chrX
237010,26536,237010,Klhl4,chrX
546361,26537,546361,Gm5942,NA
237009,26538,237009,Ube2dnl1,chrX
75097,26539,75097,Ube2dnl2,chrX
664969,26540,664969,Gm7429,chrX
382239,26541,382239,Cpxcr1,chrX
624153,26542,624153,H2ab2,chrX
100039319,26543,100039319,H2ab1,chrX
100039551,26544,100039551,Tgif2lx2,chrX
245583,26545,245583,Tgif2lx1,NA
93728,26546,93728,Pabpc5,chrX
245578,26547,245578,Pcdh11x,chrX
624957,26548,624957,H2ab3,chrX
54561,26549,54561,Nap1l3,chrX
73061,26550,73061,Cldn34c1,chrX
100151772,26551,100151772,Srsx,NA
100039763,26552,100039763,Gm2411,NA
625591,26553,625591,Cldn34c2,NA
382265,26554,382265,Cldn34c3,NA
546368,26555,546368,Gm5945,NA
100038941,26556,100038941,Vmn2r121,chrX
100503089,26557,100503089,NA,NA
434843,26558,434843,Rps12-ps11,NA
100503369,26559,100503369,Gm17584,NA
665463,26560,665463,Rps12-ps12,NA
100503425,26561,100503425,Gm17469,NA
100038969,26562,100038969,Rps12-ps18,NA
100504560,26563,100504560,NA,NA
665522,26564,665522,Rps12-ps15,NA
100504511,26565,100504511,Gm29349,NA
100862269,26566,100862269,NA,NA
100862223,26567,100862223,Gm21571,NA
100862282,26568,100862282,Gm21616,NA
100504579,26569,100504579,NA,NA
665579,26570,665579,Rps12-ps13,NA
100504606,26571,100504606,Gm17693,NA
665611,26572,665611,Rps12-ps14,NA
100502659,26573,100502659,Gm17522,NA
626048,26574,626048,Rps12-ps16,NA
100502716,26575,100502716,Gm17267,NA
100040410,26576,100040410,Gm14957,NA
237029,26577,237029,Dmtf1l,NA
211208,26578,211208,Gm382,chrX
245598,26579,245598,4921511C20Rik,chrX
73934,26580,73934,Cldn34c4,chrX
237030,26581,237030,Gm4916,NA
75274,26582,75274,4930558G05Rik,chrX
54004,26583,54004,Diaph2,chrX
245600,26584,245600,Gm4994,NA
279653,26585,279653,Pcdh19,chrX
64103,26586,64103,Tnmd,chrX
56496,26587,56496,Tspan6,chrX
68792,26588,68792,Srpx2,chrX
27359,26589,27359,Sytl4,chrX
108062,26590,108062,Cstf2,chrX
100526514,26591,100526514,Mir3112,chrX
237038,26592,237038,Nox1,chrX
331524,26593,331524,Xkrx,chrX
74448,26594,74448,Arl13a,chrX
215201,26595,215201,Trmt2b,chrX
67564,26596,67564,Tmem35a,chrX
102920,26597,102920,Cenpi,chrX
13497,26598,13497,Drp2,chrX
74469,26599,74469,Taf7l,chrX
30058,26600,30058,Timm8a1,chr10
100504630,26602,100504630,NA,NA
12229,26603,12229,Btk,chrX
19982,26604,19982,Rpl36a,chrX
11605,26605,11605,Gla,chrX
56258,26606,56258,Hnrnph2,chrX
77983,26607,77983,B230119M05Rik,chrX
100503043,26608,100503043,Armcx4,chrX
78248,26609,78248,Armcx1,chrX
100038691,26610,100038691,Gm10344,NA
278097,26611,278097,Armcx6,chrX
71703,26612,71703,Armcx3,chrX
67416,26613,67416,Armcx2,chrX
83454,26614,83454,Nxf2,chrX
215693,26615,215693,Zmat1,chrX
320606,26616,320606,3632454L22Rik,chrX
100040635,26617,100040635,Gm15023,NA
66104,26618,66104,Tceal6,chrX
621322,26619,621322,Pramex2,NA
83565,26620,83565,Pramel3,chrX
331529,26621,331529,Gm5128,chrX
666040,26622,666040,Gm7903,NA
331531,26623,331531,AV320801,chrX
170722,26624,170722,Nxf7,chrX
75829,26625,75829,Pramex1,chrX
71841,26626,71841,Tcp11x2,chrX
78478,26627,78478,Tmsb15a,chrX
67298,26628,67298,Gprasp1,chrX
494468,26629,494468,Armcx5,chrX
100316820,26630,100316820,Mir1970,chrX
245607,26631,245607,Gprasp2,chrX
70237,26632,70237,Bhlhb9,chrX
76976,26633,76976,Arxes2,chrX
76219,26634,76219,Arxes1,chrX
12069,26635,12069,Bex2,chrX
245610,26636,245610,Nxf3,chrX
70491,26637,70491,5730412P04Rik,chrX
406217,26638,406217,Bex4,chrX
66684,26639,66684,Tceal8,chrX
331532,26640,331532,Tceal5,chrX
19716,26641,19716,Bex1,chrX
100040972,26642,100040972,Tceal7,chrX
22381,26643,22381,Tceal9,chrX
12070,26644,12070,Bex3,chrX
245615,26645,245615,Kir3dl2,chrX
245616,26646,245616,Kir3dl1,chrX
594844,26647,594844,Tceal3,chrX
237052,26648,237052,Tceal1,chrX
56397,26649,56397,Morf4l2,chrX
436230,26650,436230,BC065397,chrX
14657,26651,14657,Glra4,chrX
18823,26652,18823,Plp1,chrX
319642,26653,319642,Rab9b,chrX
100862124,26654,100862124,Gm15026,NA
69389,26655,69389,H2bw2,chrX
399591,26656,399591,Tmsb15l,chrX
100034363,26657,100034363,Tmsb15b2,chrX
666244,26658,666244,Tmsb15b1,chrX
67062,26659,67062,Slc25a53,chrX
66995,26660,66995,Zcchc18,chrX
245622,26661,245622,Fam199x,chrX
13984,26662,13984,Esx1,chrX
60367,26663,60367,Il1rapl2,chrX
632883,26664,632883,NA,NA
67944,26665,67944,Tex13a,chrX
27206,26666,27206,Nrk,chrX
331535,26667,331535,Serpina7,chrX
75125,26668,75125,4930513O06Rik,chrX
71248,26669,71248,4933428M09Rik,chrX
245631,26670,245631,Pwwp3b,chrX
78526,26671,78526,Platr21,chrX
22037,26672,22037,Trap1a,chrX
102871,26673,102871,Radx,chrX
66889,26674,66889,Rnf128,chrX
245638,26675,245638,Tbc1d8b,chrX
622473,26676,622473,Ripply1,chrX
12738,26677,12738,Cldn2,chrX
75746,26678,75746,Morc4,chrX
237073,26679,237073,Rbm41,chrX
279706,26680,279706,Nup62cl,chrX
331537,26681,331537,Dnaaf6b,chrX
100499512,26682,100499512,Mir3475,chrX
245643,26683,245643,Frmpd3,chrX
19139,26684,19139,Prps1,chrX
14605,26685,14605,Tsc22d3,chrX
23947,26686,23947,Mid2,chrX
286951,26687,286951,Eif2c5,NA
83555,26688,83555,Tex13b,chrX
78789,26689,78789,Vsig1,chrX
53380,26690,53380,Psmd10,chrX
666468,26691,666468,Atg4a,chrX
94216,26692,94216,Col4a6,chrX
12830,26693,12830,Col4a5,chrX
16370,26694,16370,Irs4,chrX
245650,26695,245650,Gucy2f,chrX
237082,26696,237082,Nxt2,chrX
434858,26697,434858,Gm5643,chrX
66240,26698,66240,Kcne1l,chrX
50790,26699,50790,Acsl4,chrX
100039086,26700,100039086,Gm15032,NA
209497,26701,209497,Tmem164,chrX
723976,26702,723976,Mir652,chrX
56068,26703,56068,Ammecr1,chrX
209540,26704,209540,Rtl9,chrX
83453,26705,83453,Chrdl1,chrX
18481,26706,18481,Pak3,chrX
12338,26707,12338,Capn6,chrX
13193,26708,13193,Dcx,chrX
319764,26709,319764,Sertm2,chrX
100503205,26710,100503205,NA,NA
751551,26711,751551,Mir680-2,chrX
67574,26712,67574,Alg13,chrX
22067,26713,22067,Trpc5,chrX
100503240,26714,100503240,Trpc5os,chrX
100039436,26715,100039436,Mageb16-ps1,chrX
619287,26716,619287,Rtl4,chrX
237091,26717,237091,Lhfpl1,chrX
27494,26718,27494,Amot,chrX
15560,26719,15560,Htr2c,chrX
100303736,26720,100303736,Snora35,chrX
791081,26721,791081,Mir764,chrX
100526529,26722,100526529,Mir1912,chrX
100526460,26723,100526460,Mir1264,chrX
100526462,26724,100526462,Mir1298,chrX
723914,26725,723914,Mir448,chrX
16165,26726,16165,Il13ra2,chrX
210297,26727,210297,Lrch2,chrX
434863,26728,434863,Gm15128,NA
666184,26729,666184,Gm15080,chrX
434864,26730,434864,Gm15107,chrX
100039545,26731,100039545,Gm15109,NA
100034729,26732,100034729,Gm15114,chrX
434866,26733,434866,Gm15127,chrX
434865,26734,434865,Luzp4,chrX
18422,26735,18422,Ott,chrX
100039890,26736,100039890,Gm15093,chrX
100039934,26737,100039934,Gm15085,chrX
382243,26738,382243,Gm10439,chrX
434869,26739,434869,Gm15097,chrX
382244,26740,382244,Gm15091,chrX
100504292,26741,100504292,Gm20153,NA
546387,26742,546387,Gm5946,NA
333588,26743,333588,Gm15104,chrX
382245,26744,382245,Tmem29,chrX
100504335,26745,100504335,Gm20179,NA
11656,26746,11656,Alas2,chrX
77622,26747,77622,Apex2,chrX
18639,26748,18639,Pfkfb1,chrX
56191,26749,56191,Tro,chrX
80884,26750,80884,Maged2,chrX
634882,26751,634882,Itih6,chrX
237107,26752,237107,Gnl3l,chrX
14163,26753,14163,Fgd1,chrX
69499,26754,69499,Tsr2,chrX
279561,26755,279561,Wnk3,chrX
331547,26756,331547,A230072E10Rik,chrX
207375,26757,207375,Fam120c,chrX
320595,26758,320595,Phf8,chrX
59026,26759,59026,Huwe1,chrX
387253,26760,387253,Mirlet7f-2,chrX
723947,26761,723947,Mir98,chrX
15108,26762,15108,Hsd17b10,chrX
66611,26763,66611,Ribc1,chrX
24061,26764,24061,Smc1a,chrX
100046078,26765,100046078,Gm15266,NA
245666,26766,245666,Iqsec2,chrX
20591,26767,20591,Kdm5c,chrX
72997,26768,72997,Kantr,chrX
52808,26769,52808,Tspyl2,chrX
70771,26770,70771,Gpr173,chrX
75693,26771,75693,3010001F23Rik,chrX
635396,26772,635396,Cldn34a,chrX
110380,26773,110380,Shroom2,chrX
18241,26774,18241,Gpr143,chrX
100504521,26775,100504521,NA,NA
635253,26776,635253,Usp51,chrX
75625,26777,75625,Mageh1,chrX
319781,26778,319781,9530051G07Rik,chrX
385454,26779,385454,Gm5396,NA
436240,26780,436240,Foxr2,chrX
245670,26781,245670,Rragb,chrX
245671,26782,245671,Klf8,chrX
54609,26783,54609,Ubqln2,chrX
69361,26784,69361,Cypt3,chrX
207474,26785,207474,Kctd12b,chrX
70123,26786,70123,Nbdy,chrX
278240,26787,278240,Spin2c,chrX
78092,26788,78092,Samt1,chrX
667256,26789,667256,Samt1b,NA
625650,26790,625650,Samt1c,NA
100040020,26791,100040020,Gm15143,NA
546397,26792,546397,Gm5947,NA
625713,26793,625713,Samt1d,chrX
434874,26794,434874,Gm5645,NA
635580,26795,635580,Gm16445,chrX
75071,26796,75071,Samt2b,chrX
434879,26797,434879,Gm5646,NA
75185,26798,75185,Samt4,chrX
434881,26799,434881,Samt2,chrX
100040899,26800,100040899,Gm15142,NA
667331,26801,667331,Gm8577,NA
100040937,26802,100040937,Cldn34b1,chrX
17142,26803,17142,Magea6,chrX
17139,26804,17139,Magea3,chrX
17144,26805,17144,Magea8,chrX
17138,26806,17138,Magea2,chrX
17141,26807,17141,Magea5,chrX
17137,26808,17137,Magea1,chrX
73347,26809,73347,Cldn34b2,chrX
245676,26810,245676,Gm4997,NA
20229,26811,20229,Sat1,chrX
56360,26812,56360,Acot9,chrX
53381,26813,53381,Prdx4,chrX
211612,26814,211612,Ptchd1,chrX
74941,26815,74941,4930503H13Rik,NA
18675,26816,18675,Phex,chrX
20603,26817,20603,Sms,chrX
625253,26818,625253,Gm6568,NA
270669,26819,270669,Mbtps2,chrX
100073351,26820,100073351,Yy2,chrX
66106,26821,66106,Smpx,chrX
245683,26822,245683,Klhl34,chrX
245684,26823,245684,Cnksr2,chrX
110651,26824,110651,Rps6ka3,chrX
66235,26825,66235,Eif1ax,chrX
78283,26826,78283,Map7d2,chrX
382252,26827,382252,Bclaf3,chrX
58194,26828,58194,Sh3kbp1,chrX
270672,26829,270672,Map3k15,chrX
18597,26830,18597,Pdha1,chrX
237175,26831,237175,Adgrg2,chrX
110094,26832,110094,Phka2,chrX
237178,26833,237178,Ppef1,chrX
20147,26834,20147,Rs1,chrX
382253,26835,382253,Cdkl5,chrX
414089,26836,414089,Gja6,chrX
107815,26837,107815,Scml2,chrX
24004,26838,24004,Rai2,chrX
195727,26839,195727,Nhs,chrX
194590,26840,194590,Reps2,chrX
245688,26841,245688,Rbbp7,chrX
353170,26842,353170,Txlng,chrX
67043,26843,67043,Syap1,chrX
100499528,26844,100499528,Mir3473a,chrX
55936,26845,55936,Ctps2,chrX
12309,26846,12309,S100g,chrX
14829,26847,14829,Grpr,chrX
74264,26848,74264,Rnf138rt1,chrX
108012,26849,108012,Ap1s2,chrX
22184,26850,22184,Zrsr2,chrX
56078,26851,56078,Car5b,chrX
20438,26852,20438,Siah1b,chrX
57394,26853,57394,Cltrn,chrX
70008,26854,70008,Ace2,chrX
12169,26855,12169,Bmx,chrX
69656,26856,69656,Pir,chrX
14205,26857,14205,Vegfd,chrX
18700,26858,18700,Piga,chrX
68854,26859,68854,Asb11,chrX
69299,26860,69299,Asb9,chrX
76763,26861,76763,Mospd2,chrX
237211,26862,237211,Fancb,chrX
237213,26863,237213,Glra2,chrX
237221,26864,237221,Gemin8,chrX
14758,26865,14758,Gpm6b,chrX
237222,26866,237222,Ofd1,chrX
66226,26867,66226,Trappc2,chrX
56382,26868,56382,Rab9,chrX
245695,26869,245695,Tceanc,chrX
54156,26870,54156,Egfl6,chrX
382255,26871,382255,Gm1720,chrX
667794,26872,667794,Gm8817,chrX
100503034,26873,100503034,Gm15228,NA
100503054,26874,100503054,NA,NA
19241,26875,19241,Tmsb4x,chrX
170744,26876,170744,Tlr8,chrX
170743,26877,170743,Tlr7,chrX
110639,26878,110639,Prps2,chrX
627311,26879,627311,Gm6744,NA
333605,26880,333605,Frmpd4,chrX
17692,26881,17692,Msl3,chrX
11856,26882,11856,Arhgap6,chrX
11704,26883,11704,Amelx,chrX
15159,26884,15159,Hccs,chrX
237246,26885,237246,BC022960,NA
17318,26886,17318,Mid1,chrX
66747,26887,66747,Capza1b,chrX
654820,26888,654820,G530011O06Rik,chrX
100861696,26890,100861696,NA,NA
100862004,26891,100862004,NA,NA
107626,26892,107626,Asmt,chrX
20955,26893,20955,Vamp7,chrX_GL456233_random
236576,26894,236576,Spry3,chrX_GL456233_random
192289,26895,192289,Tmlhe,chrX_GL456233_random
100862337,26896,100862337,LOC100862337,NA
331360,26897,331360,Zf12,NA
100862032,26898,100862032,NA,NA
100862038,26899,100862038,NA,NA
100862051,26900,100862051,NA,NA
22767,26901,22767,Zfy1,chrY
22202,26902,22202,Uba1y,chrY
20592,26903,20592,Kdm5d,chrY
26908,26904,26908,Eif2s3y,chrY
22109,26905,22109,Tspy-ps,chrY
22290,26906,22290,Uty,chrY
26900,26907,26900,Ddx3y,chrY
107868,26908,107868,Usp9y,chrY
22768,26909,22768,Zfy2,chrY
547210,26910,547210,H2al2c,chrY
21674,26911,21674,Sry,chrY
100042840,26912,100042840,H2al2b,chrY
100042849,26913,100042849,Gm4064,NA
19657,26914,19657,Rbmy,chrY
100042874,26915,100042874,Gm10256,NA
100042881,26916,100042881,Gm10352,NA
100862365,26917,100862365,Gm21677,chrY
100861683,26918,100861683,Gm21133,NA
100862383,26919,100862383,Gm21693,chrY
100862394,26920,100862394,Gm21704,chrY
100862398,26921,100862398,Gm21708,chrY
100041505,26922,100041505,Gm3376,chrY
100861598,26923,100861598,Gm21064,NA
100042435,26924,100042435,NA,NA
100042401,26925,100042401,NA,NA
100041362,26926,100041362,Gm20873,NA
100040196,26927,100040196,NA,NA
100861820,26928,100861820,NA,NA
100040160,26929,100040160,Gm20826,chrY
100040083,26930,100040083,NA,NA
100040054,26931,100040054,NA,NA
100039753,26932,100039753,Gm20815,chrY
100861879,26933,100861879,Gm21292,NA
100039914,26934,100039914,Gm20821,NA
100861888,26935,100861888,NA,NA
100861899,26936,100861899,Gm21310,NA
100040263,26937,100040263,NA,NA
382131,26938,382131,Gm20737,NA
665687,26939,665687,Gm20777,NA
100040187,26940,100040187,Gm20828,NA
100039693,26941,100039693,NA,NA
100861987,26942,100861987,Gm21379,chrY
100503772,26943,100503772,NA,NA
100039595,26944,100039595,Gm20807,NA
100862042,26945,100862042,Gm21425,NA
100862059,26946,100862059,Gm21440,NA
100862075,26947,100862075,Gm21454,NA
665301,26948,665301,Gm20773,NA
100040335,26949,100040335,Gm20836,NA
100042565,26950,100042565,Gm20928,NA
100040022,26951,100040022,Gm20822,chrY
664924,26952,664924,NA,NA
100041550,26953,100041550,Gm20877,chrY
74484,26954,74484,Rbm31y,NA
100504099,26955,100504099,NA,NA
100040262,26956,100040262,Gm20833,NA
665276,26957,665276,Gm20772,NA
385550,26958,385550,Srsy,chrY
100040223,26959,100040223,Gm20831,chrY
20611,26960,20611,Ssty1,chrY
100040714,26961,100040714,Gm20851,NA
100862345,26962,100862345,Gm21660,NA
100862366,26963,100862366,Gm21678,NA
100042337,26964,100042337,Gm20910,NA
100042321,26965,100042321,NA,NA
100041223,26966,100041223,Gm20865,chrY
100861599,26967,100861599,NA,NA
100861973,26968,100861973,Gm21366,NA
100862091,26969,100862091,NA,NA
100862346,26970,100862346,NA,NA
100042537,26971,100042537,NA,NA
100042550,26972,100042550,NA,NA
100040400,26973,100040400,NA,NA
100039614,26974,100039614,Gm20809,chrY
100861950,26975,100861950,NA,NA
100862028,26976,100862028,NA,NA
100041014,26977,100041014,Gm20857,chrY
100862045,26978,100862045,NA,NA
100041033,26979,100041033,Gm20858,NA
100862062,26980,100862062,NA,NA
100041973,26981,100041973,NA,NA
100041897,26982,100041897,NA,NA
100041922,26983,100041922,NA,NA
100862099,26984,100862099,NA,NA
100862113,26985,100862113,NA,NA
100862135,26986,100862135,NA,NA
100041913,26987,100041913,NA,NA
100041934,26988,100041934,NA,NA
100041966,26989,100041966,NA,NA
100862320,26990,100862320,NA,NA
100039659,26991,100039659,NA,NA
100039675,26992,100039675,Gm20811,NA
100862367,26993,100862367,NA,NA
100504451,26994,100504451,NA,NA
100862161,26995,100862161,Gm21529,NA
100862173,26996,100862173,Gm21539,NA
100862209,26997,100862209,Gm21562,NA
100862224,26998,100862224,Gm21572,NA
100861636,26999,100861636,NA,NA
100862250,27000,100862250,Gm21588,NA
100862262,27001,100862262,Gm21599,NA
100040363,27002,100040363,Gm20838,NA
100862296,27003,100862296,Gm21626,NA
100862310,27004,100862310,Gm21633,NA
100862326,27005,100862326,Gm21647,NA
100861748,27006,100861748,NA,NA
100861769,27007,100861769,NA,NA
100040873,27008,100040873,NA,NA
100040963,27009,100040963,NA,NA
100039209,27010,100039209,NA,NA
100039068,27011,100039068,NA,NA
100041987,27012,100041987,NA,NA
100042013,27013,100042013,Gm20898,NA
100040264,27014,100040264,NA,NA
100042195,27015,100042195,NA,NA
100042494,27016,100042494,NA,NA
382133,27017,382133,Gm20738,NA
100042012,27018,100042012,NA,NA
100042025,27019,100042025,Gapdh-ps15,NA
100042079,27020,100042079,Gm20901,NA
100039014,27021,100039014,Gm20793,NA
100039034,27022,100039034,Gm20795,NA
100040171,27023,100040171,Gm20827,NA
100504515,27024,100504515,NA,NA
100861807,27025,100861807,NA,NA
100861816,27026,100861816,NA,NA
100861824,27027,100861824,NA,NA
100861835,27028,100861835,NA,NA
100861730,27029,100861730,Gm21170,NA
100038971,27030,100038971,Gm20792,NA
100861756,27031,100861756,Gm21191,NA
100861854,27032,100861854,NA,NA
100861867,27033,100861867,NA,NA
100861896,27034,100861896,NA,NA
100861779,27035,100861779,NA,NA
100861905,27036,100861905,NA,NA
100861914,27037,100861914,NA,NA
100041662,27038,100041662,NA,NA
100041682,27039,100041682,NA,NA
100041698,27040,100041698,NA,NA
100041813,27041,100041813,NA,NA
100041789,27042,100041789,NA,NA
100861665,27043,100861665,NA,NA
100041714,27044,100041714,NA,NA
100861997,27045,100861997,NA,NA
100862009,27046,100862009,NA,NA
100042443,27047,100042443,NA,NA
100861821,27048,100861821,Gm21245,NA
100042509,27049,100042509,NA,NA
100861828,27050,100861828,NA,NA
100861839,27051,100861839,Gm21258,NA
100861850,27052,100861850,NA,NA
100861860,27053,100861860,NA,NA
100861871,27054,100861871,NA,NA
434960,27055,434960,Gm20747,chrY
100042578,27056,100042578,Gm20929,NA
100861889,27057,100861889,NA,NA
100042563,27058,100042563,NA,NA
100042585,27059,100042585,NA,NA
100042594,27060,100042594,Gm20931,NA
100861923,27061,100861923,NA,NA
100861937,27062,100861937,NA,NA
100042395,27063,100042395,NA,NA
382301,27064,382301,Sly,chrY
434935,27065,434935,Gm21943,chrY
100862321,27066,100862321,NA,NA
100502866,27067,100502866,Gm20963,NA
100502805,27068,100502805,NA,NA
100862020,27069,100862020,Gm21405,NA
100862029,27070,100862029,Gm21413,NA
100862036,27071,100862036,Gm21419,NA
100862046,27072,100862046,Gm21428,NA
100041346,27073,100041346,Gm20871,chrY
100504063,27074,100504063,Gm20978,NA
100862071,27075,100862071,Gm21450,NA
100862076,27076,100862076,NA,NA
73329,27077,73329,1700040F15Rik,NA
100039032,27078,100039032,Gm20794,NA
100504492,27079,100504492,Gm20987,NA
100504725,27080,100504725,Gm20994,NA
100862210,27081,100862210,NA,NA
100862114,27082,100862114,Gm21489,NA
100862225,27083,100862225,NA,NA
100862125,27084,100862125,Gm21497,NA
100039393,27085,100039393,NA,NA
100039444,27086,100039444,NA,NA
100862147,27087,100862147,NA,NA
100040031,27088,100040031,Gm20823,chrY
100862270,27089,100862270,NA,NA
100862162,27090,100862162,NA,NA
100862283,27091,100862283,NA,NA
100862297,27092,100862297,NA,NA
100862311,27093,100862311,NA,NA
100041751,27094,100041751,NA,NA
100862336,27095,100862336,NA,NA
100041683,27096,100041683,NA,NA
100042268,27097,100042268,Gm20907,NA
100042279,27098,100042279,Gm20908,NA
100042475,27099,100042475,Gm20921,NA
100861731,27100,100861731,NA,NA
100042512,27101,100042512,NA,NA
380994,27102,380994,Gm20736,chrY
100042689,27103,100042689,NA,NA
100042669,27104,100042669,Gm20934,NA
100042649,27105,100042649,NA,NA
100040786,27106,100040786,Gm20852,chrY
