gene_id,gene_id_version,chr,start,end,strand,gene_biotype,gene_name,gene_id_short
ENSMUSG00000090191,ENSMUSG00000090191.2,chr1,179347943.0,179348422.0,-,processed_pseudogene,Gm5561,ENSMUSG00000090191
ENSMUSG00000090192,ENSMUSG00000090192.3,chr2,146063841.0,146066940.0,+,protein_coding,Insm1,ENSMUSG00000090192
ENSMUSG00000090193,ENSMUSG00000090193.2,chr1,9569563.0,9571747.0,-,processed_pseudogene,Gm18300,ENSMUSG00000090193
ENSMUSG00000090194,ENSMUSG00000090194.2,chr1,161322224.0,161332859.0,+,protein_coding,Tnfsf18,ENSMUSG00000090194
ENSMUSG00000090197,ENSMUSG00000090197.2,chr11,68393845.0,68443524.0,+,protein_coding,Pik3r6,ENSMUSG00000090197
ENSMUSG00000090199,ENSMUSG00000090199.2,chr8,58094552.0,58096856.0,-,TEC,Gm45358,ENSMUSG00000090199
ENSMUSG00000090200,ENSMUSG00000090200.2,chrY,10144735.0,10147183.0,-,protein_coding,Gm21310,ENSMUSG00000090200
ENSMUSG00000090202,ENSMUSG00000090202.2,chr11,54329025.0,54409061.0,+,protein_coding,Fnip1,ENSMUSG00000090202
ENSMUSG00000090203,ENSMUSG00000090203.3,chr10,78337759.0,78356053.0,-,lncRNA,Gm47944,ENSMUSG00000090203
ENSMUSG00000090206,ENSMUSG00000090206.9,chr11,67086506.0,67090060.0,-,lncRNA,9430073C21Rik,ENSMUSG00000090206
ENSMUSG00000090207,ENSMUSG00000090207.3,chr14,24119802.0,24120705.0,+,processed_pseudogene,Gm6158,ENSMUSG00000090207
ENSMUSG00000090208,ENSMUSG00000090208.2,chr10,92520608.0,92558282.0,-,protein_coding,Nedd1,ENSMUSG00000090208
ENSMUSG00000090210,ENSMUSG00000090210.8,chr11,28335685.0,28534324.0,-,protein_coding,Ccdc85a,ENSMUSG00000090210
ENSMUSG00000090211,ENSMUSG00000090211.4,chr12,41455130.0,41462664.0,-,lncRNA,Gm47368,ENSMUSG00000090211
ENSMUSG00000090212,ENSMUSG00000090212.2,chr2,83786037.0,83788529.0,+,protein_coding,Gm13698,ENSMUSG00000090212
ENSMUSG00000090213,ENSMUSG00000090213.2,chr5,50117298.0,50216348.0,-,protein_coding,Adgra3,ENSMUSG00000090213
ENSMUSG00000090214,ENSMUSG00000090214.10,chr10,25127398.0,25127936.0,+,processed_pseudogene,Gm7791,ENSMUSG00000090214
ENSMUSG00000090215,ENSMUSG00000090215.10,chr3,8947298.0,8947630.0,-,processed_pseudogene,Gm15466,ENSMUSG00000090215
ENSMUSG00000090216,ENSMUSG00000090216.2,chr7,108085115.0,108086047.0,+,unprocessed_pseudogene,Or5p74-ps1,ENSMUSG00000090216
ENSMUSG00000090217,ENSMUSG00000090217.2,chr19,33816227.0,33819998.0,-,unprocessed_pseudogene,Gm8988,ENSMUSG00000090217
ENSMUSG00000090219,ENSMUSG00000090219.5,chr11,85841321.0,85841799.0,+,processed_pseudogene,Gm11443,ENSMUSG00000090219
ENSMUSG00000090220,ENSMUSG00000090220.2,chr13,17032057.0,17870138.0,-,protein_coding,Sugct,ENSMUSG00000090220
ENSMUSG00000090221,,,,,,,,
ENSMUSG00000090222,ENSMUSG00000090222.3,chr13,38150581.0,38178193.0,-,protein_coding,Ssr1,ENSMUSG00000090222
ENSMUSG00000090223,ENSMUSG00000090223.3,chr12,13175777.0,13177193.0,+,lncRNA,Gm48213,ENSMUSG00000090223
ENSMUSG00000090224,ENSMUSG00000090224.2,chr14,48767815.0,48770122.0,+,TEC,Gm49096,ENSMUSG00000090224
ENSMUSG00000090225,ENSMUSG00000090225.2,chrY,6576815.0,6577051.0,-,unprocessed_pseudogene,Gm28917,ENSMUSG00000090225
ENSMUSG00000090226,ENSMUSG00000090226.2,chr4,24960790.0,24967449.0,-,lncRNA,C230012O17Rik,ENSMUSG00000090226
ENSMUSG00000090227,ENSMUSG00000090227.2,chr15,3158046.0,3190446.0,+,lncRNA,Gm49231,ENSMUSG00000090227
ENSMUSG00000090228,ENSMUSG00000090228.2,chr6,61041689.0,61046239.0,-,lncRNA,Gm43893,ENSMUSG00000090228
ENSMUSG00000090230,ENSMUSG00000090230.3,chr10,43697227.0,43698231.0,+,processed_pseudogene,Gm9034,ENSMUSG00000090230
ENSMUSG00000090231,ENSMUSG00000090231.11,chr13,102503399.0,102503660.0,-,processed_pseudogene,Gm47008,ENSMUSG00000090231
ENSMUSG00000090232,ENSMUSG00000090232.2,chr5,16010562.0,16011742.0,+,TEC,Gm42454,ENSMUSG00000090232
ENSMUSG00000090234,,,,,,,,
ENSMUSG00000090235,ENSMUSG00000090235.2,chr5,124736812.0,124765803.0,+,protein_coding,Tctn2,ENSMUSG00000090235
ENSMUSG00000090236,ENSMUSG00000090236.4,chr10,24875918.0,24908148.0,+,lncRNA,Gm47715,ENSMUSG00000090236
ENSMUSG00000090237,ENSMUSG00000090237.2,chr4,76369129.0,76408926.0,+,lncRNA,Gm42303,ENSMUSG00000090237
ENSMUSG00000090242,ENSMUSG00000090242.2,chrY,2900989.0,2912206.0,+,protein_coding,Gm10352,ENSMUSG00000090242
ENSMUSG00000090243,ENSMUSG00000090243.2,chr9,20681346.0,20726363.0,-,protein_coding,Col5a3,ENSMUSG00000090243
ENSMUSG00000090244,ENSMUSG00000090244.2,chrY,17833041.0,17835401.0,-,lncRNA,Gm36941,ENSMUSG00000090244
ENSMUSG00000090246,ENSMUSG00000090246.2,chr16,32238520.0,32247917.0,+,protein_coding,Dynlt2b,ENSMUSG00000090246
ENSMUSG00000090247,ENSMUSG00000090247.8,chr18,31573371.0,31582152.0,+,lncRNA,Gm26658,ENSMUSG00000090247
ENSMUSG00000090248,ENSMUSG00000090248.2,chr2,154975429.0,155068775.0,+,protein_coding,Itch,ENSMUSG00000090248
ENSMUSG00000090249,ENSMUSG00000090249.10,chr6,131917899.0,131918582.0,-,lncRNA,Gm43974,ENSMUSG00000090249
ENSMUSG00000090252,ENSMUSG00000090252.2,chr17,35295878.0,35297780.0,+,protein_coding,Ly6g6e,ENSMUSG00000090252
ENSMUSG00000090253,,,,,,,,
ENSMUSG00000090254,ENSMUSG00000090254.8,chr2,38743842.0,38743930.0,+,miRNA,Mir181b-2,ENSMUSG00000090254
ENSMUSG00000090255,ENSMUSG00000090255.8,chr9,75005880.0,75006422.0,-,processed_pseudogene,Gm9719,ENSMUSG00000090255
ENSMUSG00000090256,ENSMUSG00000090256.2,chr3,127339382.0,127339456.0,+,miRNA,Mir367,ENSMUSG00000090256
ENSMUSG00000090257,ENSMUSG00000090257.2,chr10,87802709.0,87803623.0,+,processed_pseudogene,Tyms-ps,ENSMUSG00000090257
ENSMUSG00000090258,ENSMUSG00000090258.8,chr3,77780089.0,77780460.0,-,processed_pseudogene,Gm37576,ENSMUSG00000090258
ENSMUSG00000090259,ENSMUSG00000090259.2,chr1,92517594.0,92517639.0,+,unprocessed_pseudogene,Gm44098,ENSMUSG00000090259
ENSMUSG00000090260,ENSMUSG00000090260.2,chr11,76148024.0,76289966.0,-,protein_coding,Nxn,ENSMUSG00000090260
ENSMUSG00000090261,,,,,,,,
ENSMUSG00000090262,,,,,,,,
ENSMUSG00000090263,ENSMUSG00000090263.2,chr17,39688102.0,39688299.0,-,unprocessed_pseudogene,Gm49830,ENSMUSG00000090263
ENSMUSG00000090264,ENSMUSG00000090264.2,chr17,17594571.0,17615161.0,+,protein_coding,Riok2,ENSMUSG00000090264
ENSMUSG00000090265,ENSMUSG00000090265.2,chr6,134381040.0,134401316.0,-,lncRNA,Gm44448,ENSMUSG00000090265
ENSMUSG00000090266,ENSMUSG00000090266.11,chrY,62058562.0,62059176.0,-,unprocessed_pseudogene,Gm28598,ENSMUSG00000090266
ENSMUSG00000090268,ENSMUSG00000090268.2,chr9,109704647.0,109722963.0,+,protein_coding,Cdc25a,ENSMUSG00000090268
ENSMUSG00000090270,ENSMUSG00000090270.2,chr5,103806103.0,103806273.0,+,snRNA,Gm25721,ENSMUSG00000090270
ENSMUSG00000090272,ENSMUSG00000090272.10,chr13,38388914.0,38411641.0,+,protein_coding,Snrnp48,ENSMUSG00000090272
ENSMUSG00000090273,ENSMUSG00000090273.4,chr14,46719682.0,46753899.0,-,lncRNA,Gm48912,ENSMUSG00000090273
ENSMUSG00000090274,,,,,,,,
ENSMUSG00000090275,,,,,,,,
ENSMUSG00000090277,ENSMUSG00000090277.2,chr7,142014546.0,142048604.0,+,protein_coding,Lsp1,ENSMUSG00000090277
ENSMUSG00000090278,,,,,,,,
ENSMUSG00000090279,,,,,,,,
ENSMUSG00000090280,,,,,,,,
ENSMUSG00000090281,,,,,,,,
ENSMUSG00000090282,,,,,,,,
ENSMUSG00000090284,ENSMUSG00000090284.3,chr7,59922608.0,59929959.0,+,processed_pseudogene,Gm18129,ENSMUSG00000090284
ENSMUSG00000090286,,,,,,,,
ENSMUSG00000090287,,,,,,,,
ENSMUSG00000090290,ENSMUSG00000090290.3,chr4,40482840.0,40525548.0,-,lncRNA,4933428C19Rik,ENSMUSG00000090290
ENSMUSG00000090291,ENSMUSG00000090291.4,chr19,30508876.0,30509329.0,-,processed_pseudogene,Gm50264,ENSMUSG00000090291
ENSMUSG00000090292,ENSMUSG00000090292.2,chr5,90898384.0,90898697.0,+,processed_pseudogene,Gm43090,ENSMUSG00000090292
ENSMUSG00000090293,ENSMUSG00000090293.2,chr19,44933461.0,44933567.0,+,snRNA,Gm25482,ENSMUSG00000090293
ENSMUSG00000090294,,,,,,,,
ENSMUSG00000090296,,,,,,,,
ENSMUSG00000090297,,,,,,,,
ENSMUSG00000090298,ENSMUSG00000090298.3,chr7,15554092.0,15559740.0,-,lncRNA,Obox4-ps35,ENSMUSG00000090298
ENSMUSG00000090299,,,,,,,,
ENSMUSG00000090300,ENSMUSG00000090300.2,chr6,40448286.0,40461634.0,+,protein_coding,Ssbp1,ENSMUSG00000090300
ENSMUSG00000090302,ENSMUSG00000090302.2,chr4,156073923.0,156077106.0,-,protein_coding,B3galt6,ENSMUSG00000090302
ENSMUSG00000090303,ENSMUSG00000090303.4,chrX,72277294.0,72286736.0,-,protein_coding,Xlr4c,ENSMUSG00000090303
ENSMUSG00000090304,ENSMUSG00000090304.5,chr10,80438714.0,80443488.0,+,protein_coding,Adat3,ENSMUSG00000090304
ENSMUSG00000090305,ENSMUSG00000090305.3,chr6,101036132.0,101174974.0,+,lncRNA,Gm43948,ENSMUSG00000090305
ENSMUSG00000090306,ENSMUSG00000090306.8,chr5,89675288.0,89731599.0,+,protein_coding,Npffr2,ENSMUSG00000090306
ENSMUSG00000090307,ENSMUSG00000090307.8,chr13,39755559.0,39883475.0,+,lncRNA,Gm47352,ENSMUSG00000090307
ENSMUSG00000090308,ENSMUSG00000090308.3,chr6,42733338.0,42740165.0,+,protein_coding,Or2f1b,ENSMUSG00000090308
ENSMUSG00000090309,,,,,,,,
ENSMUSG00000090310,,,,,,,,
ENSMUSG00000090311,,,,,,,,
ENSMUSG00000090312,,,,,,,,
ENSMUSG00000090313,,,,,,,,
ENSMUSG00000090314,ENSMUSG00000090314.3,chr9,89581259.0,89587121.0,-,protein_coding,Tmed3,ENSMUSG00000090314
ENSMUSG00000090315,ENSMUSG00000090315.3,chr13,3188485.0,3190112.0,-,processed_pseudogene,Gm4900,ENSMUSG00000090315
ENSMUSG00000090316,,,,,,,,
ENSMUSG00000090317,ENSMUSG00000090317.2,chr3,68992438.0,68992780.0,-,scaRNA,Gm22009,ENSMUSG00000090317
ENSMUSG00000090318,ENSMUSG00000090318.2,chr5,53703693.0,53704664.0,-,lncRNA,Gm40304,ENSMUSG00000090318
ENSMUSG00000090319,ENSMUSG00000090319.3,chr12,33451364.0,33454774.0,-,unprocessed_pseudogene,Gm47506,ENSMUSG00000090319
ENSMUSG00000090320,,,,,,,,
ENSMUSG00000090322,ENSMUSG00000090322.2,chr2,26795274.0,26800689.0,-,protein_coding,Med22,ENSMUSG00000090322
ENSMUSG00000090323,ENSMUSG00000090323.3,chr11,49562330.0,49603550.0,-,protein_coding,Cnot6,ENSMUSG00000090323
ENSMUSG00000090325,,,,,,,,
ENSMUSG00000090326,ENSMUSG00000090326.3,chr9,20209828.0,20214895.0,+,protein_coding,Or7e177,ENSMUSG00000090326
ENSMUSG00000090327,ENSMUSG00000090327.2,chr3,93558849.0,93559993.0,-,protein_coding,Tdpoz2,ENSMUSG00000090327
ENSMUSG00000090328,ENSMUSG00000090328.2,chr5,33207329.0,33207543.0,+,processed_pseudogene,Gm43849,ENSMUSG00000090328
ENSMUSG00000090329,ENSMUSG00000090329.2,chr5,132526517.0,132528676.0,-,TEC,Gm43188,ENSMUSG00000090329
ENSMUSG00000090330,ENSMUSG00000090330.3,chr11,115802843.0,115804746.0,+,protein_coding,Smim6,ENSMUSG00000090330
ENSMUSG00000090331,ENSMUSG00000090331.2,chr6,68013796.0,68014302.0,+,IG_V_gene,Igkv17-121,ENSMUSG00000090331
ENSMUSG00000090332,ENSMUSG00000090332.2,chr6,121232133.0,121249681.0,-,lncRNA,Gm44148,ENSMUSG00000090332
ENSMUSG00000090333,ENSMUSG00000090333.2,chr6,107322737.0,107322962.0,-,processed_pseudogene,Gm44399,ENSMUSG00000090333
ENSMUSG00000090334,ENSMUSG00000090334.2,chr13,22812241.0,22813334.0,-,unprocessed_pseudogene,Vmn1r-ps110,ENSMUSG00000090334
ENSMUSG00000090335,,,,,,,,
ENSMUSG00000090336,ENSMUSG00000090336.6,chr7,3986786.0,3987184.0,-,processed_pseudogene,Gm7363,ENSMUSG00000090336
ENSMUSG00000090337,,,,,,,,
ENSMUSG00000090338,ENSMUSG00000090338.3,chr11,77361311.0,77380504.0,-,protein_coding,Ankrd13b,ENSMUSG00000090338
ENSMUSG00000090339,,,,,,,,
ENSMUSG00000090340,,,,,,,,
ENSMUSG00000090341,ENSMUSG00000090341.2,chr2,181304099.0,181304205.0,+,snRNA,Gm25879,ENSMUSG00000090341
ENSMUSG00000090342,,,,,,,,
ENSMUSG00000090343,,,,,,,,
ENSMUSG00000090344,,,,,,,,
ENSMUSG00000090345,,,,,,,,
ENSMUSG00000090346,ENSMUSG00000090346.3,chr11,49346170.0,49354828.0,+,protein_coding,Or2y15,ENSMUSG00000090346
ENSMUSG00000090348,,,,,,,,
ENSMUSG00000090349,,,,,,,,
ENSMUSG00000090350,ENSMUSG00000090350.2,chr10,71146575.0,71149807.0,+,lncRNA,Gm20609,ENSMUSG00000090350
ENSMUSG00000090351,ENSMUSG00000090351.2,chr7,13214674.0,13214995.0,+,processed_pseudogene,Gm44254,ENSMUSG00000090351
ENSMUSG00000090352,ENSMUSG00000090352.4,chr17,35290419.0,35297041.0,-,protein_coding,Ly6g6d,ENSMUSG00000090352
ENSMUSG00000090353,,,,,,,,
ENSMUSG00000090354,,,,,,,,
ENSMUSG00000090355,ENSMUSG00000090355.4,chr12,23247377.0,23247496.0,-,processed_pseudogene,Gm47386,ENSMUSG00000090355
ENSMUSG00000090356,ENSMUSG00000090356.3,chr10,65252525.0,65253450.0,+,processed_pseudogene,Gm7540,ENSMUSG00000090356
ENSMUSG00000090357,ENSMUSG00000090357.2,chr14,52804655.0,52805508.0,+,TR_V_gene,Trav2,ENSMUSG00000090357
ENSMUSG00000090358,ENSMUSG00000090358.2,chr3,138209605.0,138209973.0,-,processed_pseudogene,Gm43725,ENSMUSG00000090358
ENSMUSG00000090361,,,,,,,,
ENSMUSG00000090362,ENSMUSG00000090362.3,chr2,161096376.0,161097377.0,-,processed_pseudogene,Gm5270,ENSMUSG00000090362
ENSMUSG00000090363,ENSMUSG00000090363.9,chr5,35708604.0,35711308.0,-,TEC,Gm43860,ENSMUSG00000090363
ENSMUSG00000090364,ENSMUSG00000090364.2,chr5,149818594.0,149819584.0,-,lncRNA,Gm43452,ENSMUSG00000090364
ENSMUSG00000090365,ENSMUSG00000090365.2,chr6,30735028.0,30735923.0,-,lncRNA,Gm44296,ENSMUSG00000090365
ENSMUSG00000090366,,,,,,,,
ENSMUSG00000090369,ENSMUSG00000090369.4,chr11,99595830.0,99595976.0,-,unprocessed_pseudogene,Gm52962,ENSMUSG00000090369
ENSMUSG00000090370,ENSMUSG00000090370.5,chrY,62612291.0,62612984.0,-,unprocessed_pseudogene,Gm29548,ENSMUSG00000090370
ENSMUSG00000090373,,,,,,,,
ENSMUSG00000090374,ENSMUSG00000090374.2,chr7,115933490.0,115937868.0,+,lncRNA,Gm44777,ENSMUSG00000090374
ENSMUSG00000090376,,,,,,,,
ENSMUSG00000090377,,,,,,,,
ENSMUSG00000090378,,,,,,,,
ENSMUSG00000090379,ENSMUSG00000090379.3,chr6,84389924.0,84400820.0,-,lncRNA,Gm10445,ENSMUSG00000090379
ENSMUSG00000090380,,,,,,,,
ENSMUSG00000090381,ENSMUSG00000090381.3,chr5,43533790.0,43536980.0,+,lncRNA,Gm43699,ENSMUSG00000090381
ENSMUSG00000090382,,,,,,,,
ENSMUSG00000090383,ENSMUSG00000090383.3,chr14,104828530.0,104828636.0,+,snRNA,Gm22021,ENSMUSG00000090383
ENSMUSG00000090384,,,,,,,,
ENSMUSG00000090385,ENSMUSG00000090385.2,chr6,124115692.0,124150105.0,-,transcribed_unprocessed_pseudogene,Vmn2r-ps34,ENSMUSG00000090385
ENSMUSG00000090386,ENSMUSG00000090386.12,chr10,16460016.0,16520303.0,+,lncRNA,Gm47729,ENSMUSG00000090386
ENSMUSG00000090387,ENSMUSG00000090387.2,chrY,26603795.0,26607131.0,+,lncRNA,Gm28852,ENSMUSG00000090387
ENSMUSG00000090388,,,,,,,,
ENSMUSG00000090389,ENSMUSG00000090389.3,chr11,58571925.0,58577059.0,+,protein_coding,Or2ak7,ENSMUSG00000090389
ENSMUSG00000090390,,,,,,,,
ENSMUSG00000090391,,,,,,,,
ENSMUSG00000090392,,,,,,,,
ENSMUSG00000090393,,,,,,,,
ENSMUSG00000090394,ENSMUSG00000090394.9,chr11,107438756.0,107584652.0,+,protein_coding,Helz,ENSMUSG00000090394
ENSMUSG00000090395,ENSMUSG00000090395.2,chr1,35008708.0,35008936.0,-,processed_pseudogene,Gm37670,ENSMUSG00000090395
ENSMUSG00000090396,ENSMUSG00000090396.2,chr6,148287399.0,148292827.0,-,TEC,Gm44022,ENSMUSG00000090396
ENSMUSG00000090397,ENSMUSG00000090397.2,chr5,26665068.0,26698312.0,-,lncRNA,4930584F24Rik,ENSMUSG00000090397
ENSMUSG00000090398,,,,,,,,
ENSMUSG00000090399,,,,,,,,
ENSMUSG00000090400,,,,,,,,
ENSMUSG00000090401,,,,,,,,
ENSMUSG00000090402,,,,,,,,
ENSMUSG00000090403,,,,,,,,
ENSMUSG00000090404,ENSMUSG00000090404.9,chr6,3277553.0,3277733.0,+,processed_pseudogene,Gm42961,ENSMUSG00000090404
ENSMUSG00000090405,,,,,,,,
ENSMUSG00000090406,ENSMUSG00000090406.2,chr9,61009511.0,61034313.0,-,lncRNA,Gm33914,ENSMUSG00000090406
ENSMUSG00000090407,,,,,,,,
ENSMUSG00000090408,,,,,,,,
ENSMUSG00000090409,,,,,,,,
ENSMUSG00000090410,,,,,,,,
ENSMUSG00000090411,ENSMUSG00000090411.3,chr2,86084701.0,86088672.0,-,protein_coding,Or8k18,ENSMUSG00000090411
ENSMUSG00000090412,,,,,,,,
ENSMUSG00000090413,,,,,,,,
ENSMUSG00000090414,,,,,,,,
ENSMUSG00000090415,,,,,,,,
ENSMUSG00000090416,,,,,,,,
ENSMUSG00000090417,ENSMUSG00000090417.5,chr13,13278459.0,13279995.0,+,processed_pseudogene,Gm18879,ENSMUSG00000090417
ENSMUSG00000090418,,,,,,,,
ENSMUSG00000090419,,,,,,,,
ENSMUSG00000090420,,,,,,,,
ENSMUSG00000090421,,,,,,,,
ENSMUSG00000090422,,,,,,,,
ENSMUSG00000090423,,,,,,,,
ENSMUSG00000090425,,,,,,,,
ENSMUSG00000090426,,,,,,,,
ENSMUSG00000090427,ENSMUSG00000090427.2,chr11,102080446.0,102084907.0,+,protein_coding,G6pc3,ENSMUSG00000090427
ENSMUSG00000090429,ENSMUSG00000090429.4,chr8,94373014.0,94414586.0,-,lncRNA,Gm26843,ENSMUSG00000090429
ENSMUSG00000090430,,,,,,,,
ENSMUSG00000090432,,,,,,,,
ENSMUSG00000090433,,,,,,,,
ENSMUSG00000090435,,,,,,,,
ENSMUSG00000090436,ENSMUSG00000090436.3,chr4,13606034.0,13606769.0,+,processed_pseudogene,Gm11825,ENSMUSG00000090436
ENSMUSG00000090438,,,,,,,,
ENSMUSG00000090439,ENSMUSG00000090439.4,chr9,63988043.0,63994243.0,+,lncRNA,Scarletltr,ENSMUSG00000090439
ENSMUSG00000090440,ENSMUSG00000090440.3,chr6,48590907.0,48599291.0,-,lncRNA,Gm38804,ENSMUSG00000090440
ENSMUSG00000090441,,,,,,,,
ENSMUSG00000090442,,,,,,,,
ENSMUSG00000090443,,,,,,,,
ENSMUSG00000090444,,,,,,,,
ENSMUSG00000090445,,,,,,,,
ENSMUSG00000090446,,,,,,,,
ENSMUSG00000090447,,,,,,,,
ENSMUSG00000090448,ENSMUSG00000090448.2,chr10,111642293.0,111643157.0,-,processed_pseudogene,Gm19005,ENSMUSG00000090448
ENSMUSG00000090449,ENSMUSG00000090449.2,chr1,189612689.0,189654560.0,-,protein_coding,Smyd2,ENSMUSG00000090449
ENSMUSG00000090450,,,,,,,,
ENSMUSG00000090451,ENSMUSG00000090451.2,chr17,55370413.0,55371000.0,+,processed_pseudogene,Gm49920,ENSMUSG00000090451
ENSMUSG00000090452,,,,,,,,
ENSMUSG00000090453,,,,,,,,
ENSMUSG00000090454,,,,,,,,
ENSMUSG00000090455,ENSMUSG00000090455.3,chr7,126286631.0,126289206.0,-,transcribed_unprocessed_pseudogene,Gm6939,ENSMUSG00000090455
ENSMUSG00000090456,,,,,,,,
ENSMUSG00000090457,ENSMUSG00000090457.4,chrX,140806342.0,140806599.0,-,processed_pseudogene,Gm5762,ENSMUSG00000090457
ENSMUSG00000090458,ENSMUSG00000090458.2,chr6,66871636.0,66873505.0,-,lncRNA,4930597O21Rik,ENSMUSG00000090458
ENSMUSG00000090459,ENSMUSG00000090459.2,chr6,88330124.0,88330588.0,-,lncRNA,Gm44265,ENSMUSG00000090459
ENSMUSG00000090460,ENSMUSG00000090460.4,chr2,29388224.0,29388514.0,+,processed_pseudogene,Gm13401,ENSMUSG00000090460
ENSMUSG00000090461,ENSMUSG00000090461.3,chr1,21342627.0,21343130.0,+,unprocessed_pseudogene,Gm7094,ENSMUSG00000090461
ENSMUSG00000090462,ENSMUSG00000090462.8,chr6,51356690.0,51369771.0,+,lncRNA,Gm6559,ENSMUSG00000090462
ENSMUSG00000090463,,,,,,,,
ENSMUSG00000090464,ENSMUSG00000090464.2,chr7,104560220.0,104560584.0,+,processed_pseudogene,Gm45275,ENSMUSG00000090464
ENSMUSG00000090465,ENSMUSG00000090465.2,chr5,67791006.0,67792651.0,-,TEC,Gm42735,ENSMUSG00000090465
ENSMUSG00000090466,ENSMUSG00000090466.2,chr1,80252448.0,80254130.0,-,TEC,Gm37902,ENSMUSG00000090466
ENSMUSG00000090467,ENSMUSG00000090467.4,chr11,99219376.0,99228792.0,-,protein_coding,Krt26,ENSMUSG00000090467
ENSMUSG00000090468,ENSMUSG00000090468.4,chr6,67511046.0,67512780.0,-,protein_coding,Tacstd2,ENSMUSG00000090468
ENSMUSG00000090469,,,,,,,,
ENSMUSG00000090470,ENSMUSG00000090470.3,chr5,107873023.0,107876667.0,+,lncRNA,A430072P03Rik,ENSMUSG00000090470
ENSMUSG00000090471,ENSMUSG00000090471.3,chrX,73819291.0,73819428.0,-,unprocessed_pseudogene,Gm14758,ENSMUSG00000090471
ENSMUSG00000090472,ENSMUSG00000090472.9,chr5,115177829.0,115179143.0,+,TEC,C730045M19Rik,ENSMUSG00000090472
ENSMUSG00000090473,,,,,,,,
ENSMUSG00000090474,ENSMUSG00000090474.4,chr10,81457619.0,81463631.0,-,protein_coding,Sirt6,ENSMUSG00000090474
ENSMUSG00000090475,ENSMUSG00000090475.2,chr5,123820193.0,123821531.0,-,TEC,Gm42651,ENSMUSG00000090475
ENSMUSG00000090476,ENSMUSG00000090476.2,chr6,49834983.0,49835826.0,-,processed_pseudogene,Gm18007,ENSMUSG00000090476
ENSMUSG00000090477,,,,,,,,
ENSMUSG00000090478,ENSMUSG00000090478.2,chr1,44796102.0,44797652.0,+,TEC,Gm38110,ENSMUSG00000090478
ENSMUSG00000090480,,,,,,,,
ENSMUSG00000090481,ENSMUSG00000090481.2,chr6,4031841.0,4047585.0,-,lncRNA,4930528H21Rik,ENSMUSG00000090481
ENSMUSG00000090482,ENSMUSG00000090482.4,chr12,20946240.0,20946639.0,-,pseudogene,Gm10478,ENSMUSG00000090482
ENSMUSG00000090483,,,,,,,,
ENSMUSG00000090484,,,,,,,,
ENSMUSG00000090485,ENSMUSG00000090485.3,chr4,58965439.0,58987119.0,-,protein_coding,Ptgr1,ENSMUSG00000090485
ENSMUSG00000090486,ENSMUSG00000090486.3,chr12,111451043.0,111452257.0,-,protein_coding,Gm266,ENSMUSG00000090486
ENSMUSG00000090487,ENSMUSG00000090487.9,chr5,38141037.0,38143414.0,+,lncRNA,Gm40289,ENSMUSG00000090487
ENSMUSG00000090488,,,,,,,,
ENSMUSG00000090489,ENSMUSG00000090489.4,chr19,29325999.0,29344790.0,-,protein_coding,Plgrkt,ENSMUSG00000090489
ENSMUSG00000090490,,,,,,,,
ENSMUSG00000090491,,,,,,,,
ENSMUSG00000090492,,,,,,,,
ENSMUSG00000090493,,,,,,,,
ENSMUSG00000090494,ENSMUSG00000090494.2,chr7,127791222.0,127802500.0,-,lncRNA,4931431B13Rik,ENSMUSG00000090494
ENSMUSG00000090495,,,,,,,,
ENSMUSG00000090496,,,,,,,,
ENSMUSG00000090497,ENSMUSG00000090497.3,chr3,36009585.0,36010406.0,-,TEC,8430422M14Rik,ENSMUSG00000090497
ENSMUSG00000090498,,,,,,,,
ENSMUSG00000090500,ENSMUSG00000090500.2,chr10,39533424.0,39534422.0,-,TEC,2900078I11Rik,ENSMUSG00000090500
ENSMUSG00000090501,,,,,,,,
ENSMUSG00000090502,,,,,,,,
ENSMUSG00000090503,,,,,,,,
ENSMUSG00000090505,ENSMUSG00000090505.3,chr6,133683833.0,133684109.0,+,TEC,Gm44247,ENSMUSG00000090505
ENSMUSG00000090506,,,,,,,,
ENSMUSG00000090507,,,,,,,,
ENSMUSG00000090508,,,,,,,,
ENSMUSG00000090509,ENSMUSG00000090509.3,chr14,14059578.0,14060856.0,-,processed_pseudogene,Gm8416,ENSMUSG00000090509
ENSMUSG00000090510,,,,,,,,
ENSMUSG00000090511,,,,,,,,
ENSMUSG00000090512,ENSMUSG00000090512.10,chr5,119733896.0,119736269.0,-,TEC,Gm43399,ENSMUSG00000090512
ENSMUSG00000090513,,,,,,,,
ENSMUSG00000090514,,,,,,,,
ENSMUSG00000090515,ENSMUSG00000090515.3,chr12,13534809.0,13537048.0,-,lncRNA,Gm48311,ENSMUSG00000090515
ENSMUSG00000090516,ENSMUSG00000090516.2,chr15,99030948.0,99031053.0,-,snoRNA,Gm25183,ENSMUSG00000090516
ENSMUSG00000090517,,,,,,,,
ENSMUSG00000090518,,,,,,,,
ENSMUSG00000090519,ENSMUSG00000090519.2,chr6,140901335.0,140989860.0,+,lncRNA,Gm30524,ENSMUSG00000090519
ENSMUSG00000090521,,,,,,,,
ENSMUSG00000090522,,,,,,,,
ENSMUSG00000090523,ENSMUSG00000090523.3,chr15,75346395.0,75348315.0,+,unprocessed_pseudogene,Gm34531,ENSMUSG00000090523
ENSMUSG00000090524,,,,,,,,
ENSMUSG00000090525,,,,,,,,
ENSMUSG00000090526,,,,,,,,
